Image_ID,NDVI_Min,NDVI_Max,NDVI_Mean,NDVI_Std,RGB_Min,RGB_Max,RGB_Mean,RGB_Std,VV_Min,VV_Max,VV_Mean,VV_Std,VH_Min,VH_Max,VH_Mean,VH_Std
524B,0.03914591,0.8797592,0.33308458,0.1733792,26.0,255.0,126.383,49.623703,7.0,214.0,100.385925,20.045002,0.0,165.0,38.764133,23.195501
525A,-0.40393755,0.92715234,0.6322521,0.41301152,8.0,255.0,32.869656,20.233646,0.0,255.0,120.858925,53.538593,0.0,212.0,69.78548,42.571365
525B,0.2723343,0.93436664,0.871341,0.033411365,6.0,151.0,21.908068,7.9396844,14.0,246.0,155.87569,31.317469,0.0,191.0,97.3833,29.039778
526A,0.23305589,0.8099083,0.59212434,0.048725374,11.0,115.0,35.193546,8.808097,67.0,155.0,114.18607,9.198152,5.0,112.0,64.825424,10.283367
526B,0.23859191,0.8346315,0.5436429,0.064891815,10.0,112.0,39.93866,10.546867,60.0,163.0,111.04614,10.211643,0.0,121.0,61.654297,11.689766
527A,-0.32152843,0.8978313,0.44617835,0.16545404,15.0,255.0,69.1966,32.091763,26.0,195.0,131.0059,14.401073,0.0,130.0,75.9045,17.061644
527B,-0.37527114,0.9141914,0.3569973,0.2237356,12.0,255.0,102.35169,63.70976,0.0,196.0,119.68328,17.536106,0.0,139.0,58.41389,26.551155
528A,-0.46086955,0.959743,0.55585873,0.20879725,1.0,255.0,56.5702,27.850344,0.0,209.0,86.82309,20.060555,0.0,177.0,24.669058,15.50341
528B,-0.263285,0.947284,0.6240912,0.18881916,3.0,255.0,44.256317,23.216608,29.0,255.0,93.03046,15.258915,0.0,126.0,34.356037,16.021622
529A,-0.8518519,0.9976932,0.74574924,0.10044042,0.0,210.0,31.253029,18.279703,64.0,217.0,143.39949,12.675932,24.0,139.0,91.84875,12.839034
529B,-0.9949875,0.94753534,0.7160924,0.18698068,0.0,105.0,30.228033,18.126854,4.0,207.0,143.36916,14.098965,0.0,139.0,90.434654,14.162933
52A,-0.21015424,0.9368695,0.62042886,0.1697944,0.0,255.0,50.679096,25.946142,30.0,217.0,100.957115,17.291456,0.0,111.0,27.57813,20.692421
52B,-0.18061674,0.9522241,0.65702295,0.16177902,0.0,255.0,49.208893,30.605247,33.0,190.0,101.06088,18.519983,0.0,116.0,33.531757,24.063585
530A,-0.91939545,0.9067648,0.3677364,0.5164257,5.0,173.0,41.31268,15.610359,0.0,179.0,96.71265,37.250957,0.0,130.0,44.82256,31.556854
530B,-0.7011494,0.8798908,-0.08167664,0.40013543,6.0,230.0,35.365387,17.43168,0.0,178.0,58.71996,36.382816,0.0,141.0,17.91753,27.579138
531A,-0.5140665,0.9429196,0.5577313,0.20887104,4.0,255.0,51.35138,23.202242,0.0,255.0,106.03304,18.014229,0.0,168.0,50.190144,19.651085
531B,-0.7358491,0.9193111,0.6143025,0.21937378,6.0,255.0,49.88605,23.684755,0.0,255.0,112.33603,18.361908,0.0,231.0,56.10736,19.271029
532A,-0.23287672,0.8258695,0.3784067,0.13285121,27.0,255.0,76.91266,27.237637,28.0,216.0,122.76025,13.172638,0.0,127.0,60.204098,17.40991
532B,-0.22321214,0.8316876,0.42199063,0.15005863,27.0,255.0,77.2177,31.344213,35.0,255.0,123.67635,14.756159,0.0,164.0,63.188007,18.751793
533A,0.030057251,0.55385727,0.1919543,0.09009727,36.0,255.0,128.7945,49.02842,0.0,152.0,76.6908,24.667915,0.0,103.0,14.584572,22.488167
533B,-0.038402457,0.6860593,0.19650072,0.112497054,32.0,255.0,136.5703,55.04422,0.0,180.0,80.58334,29.476751,0.0,113.0,19.641056,27.811329
534A,-0.3053435,0.8470613,0.5109118,0.18936835,27.0,255.0,77.35152,34.760612,0.0,255.0,119.625305,23.851212,0.0,179.0,59.798676,25.228357
534B,-0.416122,0.8631331,0.45521283,0.23062885,25.0,255.0,77.23064,33.85727,0.0,255.0,116.84293,26.24418,0.0,155.0,57.227787,27.972448
535A,-0.32140195,0.87619877,0.08088146,0.16427699,13.0,255.0,61.558197,25.865265,0.0,255.0,54.26076,37.150978,0.0,194.0,14.122009,27.36364
535B,-0.16433942,0.19343066,0.0058422843,0.029101672,26.0,71.0,51.015778,5.2858024,0.0,73.0,38.976456,8.637843,0.0,0.0,0.0,0.0
536A,-0.25650036,0.9344366,0.544052,0.19179422,3.0,255.0,63.371857,37.228336,0.0,255.0,109.84949,20.742815,0.0,194.0,60.886463,18.718388
536B,-0.30041152,0.9391932,0.5724734,0.1932196,3.0,255.0,60.234207,37.70131,0.0,255.0,112.5788,19.571085,0.0,255.0,63.038708,17.61363
537A,0.2855392,0.6572581,0.5205454,0.036823668,21.0,99.0,38.25119,5.6724434,100.0,168.0,135.8981,7.4364557,55.0,127.0,91.43551,7.7929816
537B,0.25236169,0.70379853,0.53427494,0.043814998,19.0,109.0,37.98479,5.7496395,88.0,169.0,136.48955,7.185484,41.0,124.0,92.09322,7.575965
538A,-0.556962,1.0,0.7403412,0.20232382,0.0,255.0,38.85489,17.866041,0.0,255.0,118.00138,20.571056,0.0,138.0,69.39405,18.601994
538B,0.10494245,1.0,0.8086847,0.08452806,0.0,235.0,33.728664,18.97132,0.0,255.0,116.88723,25.340345,0.0,181.0,66.46955,23.942698
539A,-0.12241054,0.8393267,0.51869273,0.14456008,24.0,255.0,55.124302,17.653553,13.0,255.0,140.64,24.191416,0.0,181.0,80.23623,23.882975
539B,-0.06896552,0.8148055,0.53950465,0.12508017,25.0,189.0,52.648712,14.561707,30.0,246.0,143.47423,21.385504,0.0,180.0,81.94689,21.505272
53A,0.04241229,0.9047619,0.1579916,0.053224344,5.0,255.0,148.10023,49.94456,14.0,255.0,119.13794,22.13959,0.0,188.0,54.931362,34.040237
53B,0.07352278,0.34874758,0.16161102,0.023048963,31.0,255.0,158.18369,49.146767,46.0,244.0,144.10661,34.781628,0.0,199.0,84.56845,33.14236
540A,-0.8333333,0.9043894,-0.41648033,0.32014906,16.0,255.0,65.59799,13.637629,0.0,185.0,57.142017,28.831055,0.0,135.0,8.571339,25.650444
540B,-0.7023121,0.09426532,-0.5379003,0.060722403,40.0,186.0,62.177334,10.004929,0.0,192.0,54.55942,12.3391485,0.0,44.0,0.024467468,0.41745308
541A,-1.0,0.37931034,-0.361369,0.14823708,0.0,88.0,10.205541,6.742519,14.0,95.0,56.595844,9.214943,0.0,8.0,0.00062179565,0.046911553
541B,-1.0,0.5714286,-0.34447837,0.15780817,0.0,25.0,8.802117,5.702385,2.0,90.0,48.498486,10.443528,0.0,8.0,0.0019226074,0.078491114
542A,-0.5457159,0.8633209,0.44422656,0.16441669,0.0,255.0,46.512253,26.77719,0.0,153.0,92.34464,16.42956,0.0,96.0,35.403458,20.864796
542B,-0.3605481,0.8733949,0.40859467,0.17513056,0.0,255.0,46.828594,30.183481,0.0,153.0,94.2933,19.076525,0.0,99.0,35.71993,23.975666
543A,0.18226601,0.8962494,0.7856888,0.08946729,14.0,150.0,34.993534,10.017567,49.0,192.0,140.60527,12.03326,0.0,141.0,89.620125,12.335436
543B,0.14181818,0.90048635,0.75731826,0.118137896,13.0,158.0,37.69838,12.174589,41.0,198.0,140.6566,13.127596,0.0,145.0,88.50913,13.717907
544A,0.1545916,0.75800073,0.3505103,0.06293848,19.0,228.0,80.38375,23.370483,47.0,180.0,104.46058,11.129928,0.0,112.0,51.227646,13.506293
544B,0.12613738,0.77010804,0.37713695,0.07072,21.0,223.0,71.81906,20.487057,36.0,156.0,104.11967,11.798887,0.0,109.0,51.337757,14.306593
545A,-0.0013605442,0.95734406,0.50770485,0.278906,7.0,255.0,71.34572,37.873737,11.0,233.0,102.85388,17.877317,0.0,173.0,37.885223,20.466576
545B,-0.40106952,0.9502887,0.34719864,0.26103047,7.0,255.0,80.733765,34.28512,0.0,233.0,106.94019,20.07631,0.0,167.0,32.402218,20.671839
546A,0.28681535,0.7840713,0.6086254,0.043008458,29.0,147.0,46.581646,6.325735,83.0,173.0,140.86928,7.7420387,32.0,127.0,92.033485,8.046058
546B,0.36227643,0.7840042,0.62285125,0.0411116,28.0,88.0,46.69849,6.5676184,99.0,170.0,140.64952,7.1115026,46.0,125.0,92.577545,7.334344
547A,-0.25139666,0.834375,0.3163833,0.13197085,25.0,255.0,89.29334,33.57264,0.0,255.0,132.38629,23.068995,0.0,255.0,66.57044,21.604523
547B,-0.03748126,0.81347674,0.29744995,0.10080427,23.0,255.0,91.66101,32.27659,50.0,255.0,129.68962,22.827803,0.0,245.0,59.382763,20.228184
548A,-0.49348232,0.82575345,0.21682797,0.2695644,9.0,255.0,84.408485,57.723137,0.0,255.0,82.063896,44.64408,0.0,255.0,36.189247,33.055145
548B,-0.3206522,0.87959445,0.48148805,0.18493007,16.0,255.0,54.82192,28.951101,0.0,255.0,112.14496,21.481337,0.0,221.0,60.029404,22.240477
549A,0.016757436,0.91445315,0.4122247,0.28353998,10.0,255.0,81.89932,47.122074,40.0,180.0,111.26016,22.233528,0.0,138.0,49.82741,31.003538
549B,-0.088288285,0.92318475,0.5787877,0.30466482,8.0,255.0,57.050247,44.066128,33.0,184.0,120.41906,23.926497,0.0,136.0,62.272293,31.968187
54A,-0.15794769,0.91789,0.74111545,0.15972243,4.0,255.0,39.769573,20.789911,0.0,255.0,129.76054,43.290173,0.0,210.0,77.40205,40.848724
54B,0.07355865,0.93960017,0.8353174,0.061849847,0.0,174.0,30.348883,15.103153,0.0,255.0,118.77215,49.02126,0.0,200.0,69.266685,43.739212
550A,-0.1891892,0.88539743,0.33871406,0.23174842,13.0,255.0,98.050476,44.447464,18.0,239.0,86.196205,18.28419,0.0,135.0,12.65411,14.547629
550B,-0.13206106,0.8306557,0.25153458,0.15985708,16.0,255.0,102.78174,36.83135,26.0,250.0,84.16892,13.323194,0.0,133.0,10.402878,13.223066
551A,-0.03731343,0.8489384,0.5005717,0.15250851,20.0,255.0,58.41054,16.724865,13.0,255.0,150.10254,25.732761,0.0,255.0,85.941795,20.053942
551B,-0.153434,0.8468215,0.47089452,0.17218293,20.0,255.0,60.54244,21.629875,18.0,255.0,144.59811,27.62393,0.0,255.0,80.48843,22.642387
552A,0.11453397,0.8819346,0.5578879,0.09650246,9.0,191.0,38.87103,12.10347,31.0,219.0,116.88638,14.054524,0.0,127.0,61.568924,12.506654
552B,0.08700652,0.89449185,0.56887734,0.10728604,9.0,202.0,38.81519,12.952961,39.0,212.0,118.182434,11.809179,0.0,127.0,60.571423,12.570592
553A,0.17870408,0.71795654,0.49794757,0.06851021,21.0,170.0,53.562027,16.900274,63.0,150.0,114.189445,9.139962,0.0,110.0,65.517334,10.045237
553B,0.21620469,0.7366593,0.5168007,0.06726436,21.0,159.0,50.506847,15.864698,71.0,152.0,114.442505,8.920395,13.0,103.0,65.91082,9.681278
554A,0.057602864,0.93349856,0.6003333,0.17525618,5.0,255.0,50.63534,24.306076,0.0,255.0,131.78336,41.023228,0.0,255.0,80.40037,39.327023
554B,0.03106567,0.91556835,0.5722991,0.14040804,2.0,255.0,52.320827,24.20738,0.0,255.0,145.85492,41.944252,0.0,214.0,91.70929,38.78136
555A,0.13014273,0.6901961,0.32983533,0.06471004,43.0,186.0,90.34802,18.15003,31.0,158.0,107.87976,13.165775,0.0,111.0,49.557354,16.780252
555B,0.14221725,0.6904512,0.3488215,0.06827487,42.0,195.0,90.02943,18.608934,29.0,166.0,109.385216,13.474032,0.0,106.0,49.906994,16.920658
556A,-0.35750544,0.7912844,0.34273154,0.11983326,25.0,148.0,63.133343,15.549396,0.0,174.0,120.03605,14.558767,0.0,125.0,66.34197,17.636757
556B,0.09209454,0.7276888,0.33841956,0.09768512,27.0,137.0,65.12592,15.525725,34.0,172.0,119.1381,13.352785,0.0,124.0,63.330868,16.646044
557A,0.017439388,0.99941367,0.8521832,0.08306455,0.0,255.0,31.977621,16.745815,0.0,255.0,145.6754,42.98596,0.0,192.0,88.725624,37.861168
557B,0.031896386,0.927851,0.86017966,0.0552183,7.0,243.0,30.517752,14.219799,0.0,255.0,155.06042,47.157845,0.0,197.0,96.382996,42.151375
558A,-0.287373,0.90233463,0.6100293,0.18652742,0.0,255.0,55.063828,30.75075,0.0,255.0,130.98961,13.995719,0.0,196.0,74.78628,14.80782
558B,-0.31046718,0.9007055,0.56730807,0.16975461,11.0,255.0,58.338726,29.007778,10.0,255.0,130.75539,14.266126,0.0,217.0,74.83584,14.10299
559A,0.6013913,0.89608395,0.82301855,0.02026326,13.0,66.0,27.682678,7.307557,80.0,189.0,144.20827,10.167946,27.0,132.0,90.31834,9.849042
559B,0.5732354,0.89361703,0.8252983,0.020205611,13.0,62.0,27.481989,7.285727,71.0,192.0,144.69499,10.987022,25.0,138.0,90.589134,10.582188
55A,0.5890631,0.92771083,0.85207987,0.020986743,9.0,68.0,24.1803,8.6998625,59.0,199.0,143.24406,13.242319,7.0,142.0,90.95556,13.107452
55B,0.5668724,0.9253525,0.85057855,0.023371095,7.0,86.0,23.871027,8.542575,58.0,199.0,142.31178,13.1102085,7.0,142.0,89.735985,12.925929
560A,0.09090909,0.74127626,0.3312464,0.10952014,38.0,255.0,103.7579,32.748737,0.0,177.0,109.46906,21.41112,0.0,122.0,48.031082,26.801128
560B,0.09578544,0.8090384,0.37727806,0.11650203,41.0,255.0,99.99182,31.187733,3.0,171.0,111.15395,18.657835,0.0,114.0,53.505573,23.453316
561A,-0.059907835,0.8527661,0.2734279,0.1089669,21.0,255.0,119.43512,35.18732,3.0,255.0,116.944275,23.45043,0.0,166.0,56.738556,24.051037
561B,-0.24742268,0.8350589,0.29769266,0.12013111,11.0,255.0,119.70626,39.275856,10.0,255.0,119.804504,19.947075,0.0,224.0,61.51471,21.181074
562A,-0.24593602,0.8998198,0.25813586,0.14748904,1.0,255.0,83.053795,28.657913,7.0,255.0,126.24105,16.363607,0.0,176.0,66.31744,16.279665
562B,-0.21205008,0.8827014,0.30931824,0.15595491,0.0,255.0,89.93986,36.228264,38.0,255.0,135.60002,15.22328,0.0,178.0,73.94964,13.438802
563A,0.014153246,0.69781023,0.34549135,0.09874111,23.0,255.0,58.570328,20.979748,26.0,193.0,100.21759,15.72615,0.0,150.0,40.561848,18.32234
563B,0.026644181,0.74272025,0.3654673,0.10382482,19.0,245.0,56.07521,20.666025,29.0,175.0,101.24691,16.22412,0.0,105.0,42.560894,18.960438
564A,-0.49220103,0.8871795,0.36146307,0.15503839,16.0,255.0,84.44364,26.160997,0.0,247.0,123.31241,14.696818,0.0,184.0,50.736237,19.440327
564B,-0.32693046,0.86994016,0.44166344,0.17413795,19.0,255.0,75.33606,28.615643,0.0,255.0,128.02065,15.35105,0.0,158.0,56.783886,18.022312
565A,0.34615386,0.9058078,0.7731955,0.05406459,16.0,81.0,33.960026,7.0488153,78.0,186.0,140.49307,9.435071,30.0,129.0,87.22131,9.321219
565B,0.32664996,0.87974536,0.7129593,0.047878735,17.0,92.0,36.664124,6.1229496,72.0,189.0,139.16629,9.280427,22.0,127.0,85.24283,9.1846285
566A,0.06949458,0.85530764,0.40043014,0.16854222,12.0,217.0,56.396076,20.834305,45.0,164.0,116.34335,11.696432,0.0,124.0,58.8196,21.88036
566B,-0.022968197,0.8687293,0.62891424,0.13335915,13.0,135.0,45.231518,15.236763,64.0,171.0,129.66205,11.678899,20.0,127.0,87.211555,11.894052
567A,-1.0,0.987269,0.5985972,0.26084024,0.0,255.0,51.29566,38.847916,21.0,255.0,136.94939,16.777887,0.0,184.0,74.56742,17.375532
567B,-1.0,0.95702255,0.66521895,0.21209775,0.0,255.0,46.24347,26.2305,18.0,243.0,136.66681,14.624247,0.0,141.0,78.25401,16.588333
568A,0.020765575,0.8418026,0.41040432,0.14370565,19.0,255.0,94.44476,43.51035,18.0,255.0,123.23463,30.699844,0.0,179.0,53.698334,24.230362
568B,0.018898489,0.85336536,0.42896155,0.12556444,20.0,255.0,82.195625,34.584625,12.0,255.0,125.55606,38.483047,0.0,229.0,52.52698,29.243946
569A,0.11506525,0.9473774,0.5443015,0.14999063,0.0,206.0,56.803272,21.775307,0.0,191.0,93.88143,27.798815,0.0,140.0,37.1999,20.242025
569B,0.03716814,0.95458233,0.5626016,0.17168364,0.0,255.0,57.349213,26.470634,0.0,196.0,95.366,20.971827,0.0,130.0,39.461815,19.706247
56A,0.16293156,0.93502116,0.8777668,0.018941296,5.0,76.0,22.70642,8.366817,54.0,208.0,147.63515,13.439802,2.0,153.0,91.814735,12.89836
56B,-0.530572,0.9302993,0.8429559,0.20633382,6.0,187.0,25.473532,13.919892,0.0,199.0,143.9759,24.977316,0.0,139.0,86.99418,19.744642
570A,-0.48953974,0.8589788,0.34469166,0.21519113,22.0,255.0,103.80625,40.997105,17.0,255.0,127.550964,22.750631,0.0,255.0,69.24044,23.299648
570B,-0.12510356,0.87937456,0.41047764,0.21639258,19.0,255.0,94.60122,37.71941,18.0,255.0,125.72448,17.121603,0.0,190.0,65.51458,19.970829
571A,0.57371664,0.9213848,0.85598814,0.022172533,8.0,63.0,23.904444,7.939262,67.0,203.0,147.54726,13.189864,19.0,143.0,91.93621,12.8630905
571B,0.58434165,0.91734695,0.855819,0.021363685,8.0,61.0,23.920843,7.96402,72.0,206.0,147.61714,13.380335,20.0,144.0,91.60349,12.992875
572A,-0.36574075,0.95767194,0.71428645,0.1586521,6.0,253.0,40.08556,20.492195,2.0,233.0,122.61329,16.452957,0.0,155.0,69.98184,16.142225
572B,-0.20330578,0.95782864,0.73411614,0.16663696,4.0,255.0,37.45673,21.976357,19.0,255.0,124.5202,16.211468,0.0,137.0,73.07078,16.58994
573A,-0.33142036,0.853012,0.3666599,0.19879116,25.0,169.0,56.172672,14.27257,0.0,212.0,127.48998,19.073181,0.0,134.0,61.515316,18.450779
573B,-0.28623453,0.8223991,0.5038994,0.18909158,24.0,181.0,51.305252,15.211105,0.0,254.0,129.8821,14.7126465,0.0,131.0,67.25388,14.962158
574A,-0.061594203,0.85498375,0.22686918,0.1042929,18.0,255.0,83.641365,27.862684,0.0,255.0,89.33661,26.386454,0.0,251.0,21.048935,30.130875
574B,-0.024479805,0.76490796,0.20826478,0.08671542,21.0,255.0,77.388916,25.207722,12.0,255.0,86.03036,23.164925,0.0,225.0,16.731548,26.095976
575A,-0.4324778,0.7488759,0.3681857,0.084796146,15.0,255.0,69.409706,28.436853,7.0,151.0,94.86493,10.879032,0.0,92.0,45.58196,13.108559
575B,-0.13766032,0.6781806,0.3349061,0.073405236,19.0,255.0,78.01211,29.115604,0.0,136.0,92.50193,11.109273,0.0,91.0,42.38122,13.430511
576A,-0.0047032475,0.8595884,0.36859113,0.10005905,27.0,255.0,76.44211,22.50108,0.0,255.0,139.61017,31.73365,0.0,206.0,87.93716,28.921108
576B,0.0,0.8688096,0.3678116,0.11270006,28.0,255.0,76.11118,22.733652,2.0,250.0,120.687645,22.525423,0.0,198.0,72.63809,23.582739
577A,0.041752223,0.9200454,0.6933438,0.17389175,7.0,255.0,36.033337,18.504362,0.0,234.0,131.18626,28.699093,0.0,181.0,78.44724,27.83159
577B,0.0643035,0.9270917,0.64770514,0.17989841,8.0,255.0,38.062046,16.68833,5.0,237.0,137.29161,28.691385,0.0,180.0,84.06162,28.081453
578A,-0.49908814,0.9378344,0.45168346,0.19954465,8.0,255.0,60.098736,31.133236,2.0,229.0,116.68267,16.488958,0.0,151.0,63.18483,18.337318
578B,-0.5119787,0.9207378,0.4414515,0.18514138,10.0,255.0,58.108414,29.607647,0.0,201.0,119.307495,17.957157,0.0,145.0,64.71017,19.748106
579A,-0.4730769,0.9246324,0.7124045,0.25938416,4.0,255.0,41.029736,35.121883,8.0,255.0,137.5891,32.948265,0.0,189.0,78.02308,32.892582
579B,-0.32751092,0.92699677,0.74602926,0.212713,4.0,255.0,36.6304,31.62393,26.0,255.0,141.36711,23.381363,0.0,205.0,80.10442,24.982452
57A,-0.52380955,0.907829,0.7529457,0.12251979,8.0,235.0,31.971598,12.293037,0.0,184.0,139.8572,12.6057415,0.0,131.0,90.58639,12.713754
57B,-0.5281267,0.94547105,0.6208639,0.25116163,6.0,255.0,43.886402,21.340582,0.0,255.0,130.7742,24.347624,0.0,209.0,80.80777,21.047773
580A,0.13133179,0.9314446,0.6422959,0.13602617,5.0,240.0,50.340588,19.306421,58.0,255.0,114.292854,16.657192,0.0,144.0,54.30072,16.851482
580B,-0.06709451,0.94340384,0.70331746,0.13858195,5.0,255.0,44.91328,22.387163,36.0,255.0,118.88464,13.881328,0.0,183.0,60.634674,13.872121
581A,-0.33486062,0.8345241,0.3458352,0.090688236,18.0,255.0,70.993164,29.744904,51.0,223.0,132.43542,16.923601,0.0,158.0,83.53928,19.057085
581B,-0.19579369,0.8512549,0.30845252,0.08858564,23.0,255.0,74.79066,26.487595,50.0,231.0,139.7833,23.181707,0.0,181.0,86.41934,22.392506
582A,-0.24436319,0.8909757,0.539328,0.11793855,14.0,146.0,64.58787,19.177979,21.0,213.0,100.84388,17.04336,0.0,130.0,43.777935,21.385412
582B,-0.33261222,0.9025341,0.45665637,0.1574245,15.0,255.0,75.09002,30.458618,19.0,203.0,104.0253,15.15359,0.0,128.0,45.878925,17.442705
583A,-0.98058254,0.9130435,0.6374414,0.2321189,2.0,255.0,34.417904,31.365774,0.0,255.0,115.50167,22.636683,0.0,154.0,67.52758,21.84384
583B,-0.97938144,0.8805078,0.63879067,0.15234189,3.0,255.0,30.039072,17.867634,12.0,236.0,112.56608,20.1317,0.0,154.0,62.85408,20.750017
584A,0.07519388,0.82772064,0.39118752,0.13264537,28.0,198.0,66.33207,19.00621,39.0,209.0,114.599754,15.553795,0.0,120.0,53.74194,20.109705
584B,-0.04109589,0.8311657,0.37204912,0.117579415,28.0,170.0,61.576183,14.284314,18.0,177.0,109.69211,16.46362,0.0,122.0,47.41276,20.576084
585A,0.06210269,0.85953826,0.47418255,0.13452862,12.0,210.0,49.009495,15.374128,0.0,237.0,120.27505,18.56764,0.0,156.0,64.72929,19.158314
585B,0.11788079,0.86594856,0.6455086,0.111859456,8.0,184.0,35.350666,12.63182,0.0,255.0,135.86763,22.601862,0.0,171.0,77.62368,21.116943
586A,0.38744172,0.860668,0.7341629,0.027903588,16.0,95.0,31.134298,7.2577605,93.0,163.0,132.40851,7.06082,46.0,118.0,84.90088,7.473927
586B,0.021549748,0.85040593,0.7379559,0.054704808,17.0,255.0,32.17337,12.018517,69.0,167.0,135.44539,7.42917,11.0,119.0,89.19799,7.9041305
587A,-0.15601023,0.87863046,0.32098603,0.119545095,16.0,255.0,80.81074,30.947454,28.0,255.0,111.651886,20.046543,0.0,185.0,51.382187,21.35658
587B,-0.0371248,0.8365432,0.3218301,0.09962421,17.0,255.0,80.817696,28.787947,17.0,255.0,100.96226,21.880764,0.0,229.0,43.871876,21.77518
588A,-0.050047006,0.95158595,0.46911287,0.19910657,5.0,255.0,81.3638,44.324043,2.0,255.0,126.77948,41.06711,0.0,238.0,66.27879,38.333008
588B,-0.028716216,0.94923526,0.57935,0.19885387,6.0,255.0,61.939137,29.644447,35.0,255.0,114.31138,26.96117,0.0,194.0,53.139606,23.458752
589A,0.052404437,0.8821155,0.4735363,0.17044476,13.0,255.0,59.19325,26.705254,0.0,231.0,113.01429,23.969149,0.0,144.0,57.69548,24.6476
589B,0.04670039,0.8683657,0.43178415,0.16481087,16.0,241.0,64.64917,30.781132,31.0,213.0,113.67025,22.957634,0.0,134.0,55.82954,24.667103
58A,-0.36473164,0.8973064,0.5365552,0.20697911,9.0,252.0,49.30249,33.313538,18.0,193.0,126.45431,19.051708,0.0,137.0,70.60153,23.065138
58B,-0.38249665,0.9103675,0.5922904,0.13608624,9.0,255.0,39.747646,17.117338,27.0,199.0,127.90229,16.353693,0.0,133.0,74.08282,16.72162
590A,-0.11729623,0.9070491,0.57307875,0.12884724,12.0,255.0,60.05586,19.766682,2.0,195.0,89.91189,13.902954,0.0,172.0,33.04471,16.904194
590B,-0.1379845,0.9151776,0.57128906,0.15464635,8.0,255.0,56.78308,20.687801,0.0,232.0,98.29712,18.955702,0.0,116.0,43.438293,23.088068
591A,0.13533057,0.9195795,0.56154835,0.1117933,3.0,176.0,38.668015,13.426145,30.0,253.0,113.01969,26.060047,0.0,180.0,57.24835,25.328926
591B,0.12853236,0.9410058,0.60982895,0.092176326,2.0,203.0,36.25507,13.196392,24.0,250.0,121.68319,29.402117,0.0,174.0,66.16821,25.113237
592A,-0.31905782,0.9135749,0.6851034,0.10672972,9.0,231.0,48.198914,17.224852,13.0,255.0,127.12378,13.899248,0.0,142.0,77.03556,13.585293
592B,-0.513099,0.9117029,0.6895526,0.11823628,9.0,255.0,46.415493,17.850967,19.0,255.0,128.10728,15.698731,0.0,147.0,79.105064,14.606066
593A,0.01594533,0.8516432,0.3170257,0.05914251,0.0,255.0,64.25972,23.341072,0.0,255.0,146.16066,37.127155,0.0,218.0,96.846436,35.339165
593B,-0.12345679,0.8611043,0.30708176,0.07817172,7.0,255.0,71.8919,32.13525,1.0,255.0,158.14967,44.314598,0.0,220.0,107.105835,41.592243
594A,-0.08286404,0.80670786,0.4878985,0.11764706,31.0,198.0,67.84262,16.679277,16.0,248.0,127.638435,11.805403,0.0,125.0,74.62559,11.420685
594B,-0.09872241,0.80054474,0.5033048,0.13069898,31.0,216.0,64.748985,17.153105,0.0,255.0,128.21358,14.202959,0.0,127.0,73.98473,13.429157
595A,0.53183764,0.8715659,0.79320854,0.022452286,20.0,77.0,32.605637,7.275145,56.0,202.0,147.00734,13.672984,3.0,149.0,93.79252,13.471904
595B,0.5437613,0.87048125,0.79296017,0.022482615,21.0,65.0,32.19084,6.9060183,54.0,200.0,146.53987,13.888638,0.0,145.0,93.056755,13.638338
596A,-0.31513646,0.9018405,0.6806377,0.10252226,7.0,201.0,35.161366,12.840053,41.0,223.0,133.58504,15.366767,0.0,156.0,81.115036,14.784027
